im215.png 1,0.510417,0.510417,0.979167,0.979167
im201.png 1,0.510417,0.510417,0.979167,0.979167
im229.png 1,0.510417,0.510417,0.979167,0.979167
im407.png 1,0.510417,0.510417,0.979167,0.979167
im361.png 1,0.510417,0.510417,0.979167,0.979167
im87.png 1,0.510417,0.510417,0.979167,0.979167
im93.png 1,0.510417,0.510417,0.979167,0.979167
im375.png 1,0.510417,0.510417,0.979167,0.979167
im413.png 1,0.510417,0.510417,0.979167,0.979167
im349.png 1,0.510417,0.510417,0.979167,0.979167
im44.png 1,0.510417,0.510417,0.979167,0.979167
im50.png 1,0.510417,0.510417,0.979167,0.979167
im78.png 1,0.510417,0.510417,0.979167,0.979167
im163.png 1,0.510417,0.510417,0.979167,0.979167
im177.png 1,0.510417,0.510417,0.979167,0.979167
im188.png 1,0.510417,0.510417,0.979167,0.979167
im189.png 1,0.510417,0.510417,0.979167,0.979167
im176.png 1,0.510417,0.510417,0.979167,0.979167
im162.png 1,0.510417,0.510417,0.979167,0.979167
im79.png 1,0.510417,0.510417,0.979167,0.979167
im51.png 1,0.510417,0.510417,0.979167,0.979167
im45.png 1,0.510417,0.510417,0.979167,0.979167
im348.png 1,0.510417,0.510417,0.979167,0.979167
im374.png 1,0.510417,0.510417,0.979167,0.979167
im92.png 1,0.510417,0.510417,0.979167,0.979167
im412.png 1,0.510417,0.510417,0.979167,0.979167
im406.png 1,0.510417,0.510417,0.979167,0.979167
im86.png 1,0.510417,0.510417,0.979167,0.979167
im360.png 1,0.510417,0.510417,0.979167,0.979167
im228.png 1,0.510417,0.510417,0.979167,0.979167
im200.png 1,0.510417,0.510417,0.979167,0.979167
im214.png 1,0.510417,0.510417,0.979167,0.979167
im202.png 1,0.510417,0.510417,0.979167,0.979167
im216.png 1,0.510417,0.510417,0.979167,0.979167
im410.png 1,0.510417,0.510417,0.979167,0.979167
im90.png 1,0.510417,0.510417,0.979167,0.979167
im376.png 1,0.510417,0.510417,0.979167,0.979167
im362.png 1,0.510417,0.510417,0.979167,0.979167
im84.png 1,0.510417,0.510417,0.979167,0.979167
im404.png 1,0.510417,0.510417,0.979167,0.979167
im53.png 1,0.510417,0.510417,0.979167,0.979167
im47.png 1,0.510417,0.510417,0.979167,0.979167
im389.png 1,0.510417,0.510417,0.979167,0.979167
im174.png 1,0.510417,0.510417,0.979167,0.979167
im160.png 1,0.510417,0.510417,0.979167,0.979167
im148.png 1,0.510417,0.510417,0.979167,0.979167
im149.png 1,0.510417,0.510417,0.979167,0.979167
im161.png 1,0.510417,0.510417,0.979167,0.979167
im175.png 1,0.510417,0.510417,0.979167,0.979167
im388.png 1,0.510417,0.510417,0.979167,0.979167
im46.png 1,0.510417,0.510417,0.979167,0.979167
im52.png 1,0.510417,0.510417,0.979167,0.979167
im85.png 1,0.510417,0.510417,0.979167,0.979167
im363.png 1,0.510417,0.510417,0.979167,0.979167
im405.png 1,0.510417,0.510417,0.979167,0.979167
im411.png 1,0.510417,0.510417,0.979167,0.979167
im377.png 1,0.510417,0.510417,0.979167,0.979167
im91.png 1,0.510417,0.510417,0.979167,0.979167
im217.png 1,0.510417,0.510417,0.979167,0.979167
im203.png 1,0.510417,0.510417,0.979167,0.979167
im207.png 1,0.510417,0.510417,0.979167,0.979167
im213.png 1,0.510417,0.510417,0.979167,0.979167
im429.png 1,0.510417,0.510417,0.979167,0.979167
im95.png 1,0.510417,0.510417,0.979167,0.979167
im373.png 1,0.510417,0.510417,0.979167,0.979167
im415.png 1,0.510417,0.510417,0.979167,0.979167
im401.png 1,0.510417,0.510417,0.979167,0.979167
im367.png 1,0.510417,0.510417,0.979167,0.979167
im81.png 1,0.510417,0.510417,0.979167,0.979167
im398.png 1,0.510417,0.510417,0.979167,0.979167
im56.png 1,0.510417,0.510417,0.979167,0.979167
im42.png 1,0.510417,0.510417,0.979167,0.979167
im159.png 1,0.510417,0.510417,0.979167,0.979167
im171.png 1,0.510417,0.510417,0.979167,0.979167
im165.png 1,0.510417,0.510417,0.979167,0.979167
im164.png 1,0.510417,0.510417,0.979167,0.979167
im170.png 1,0.510417,0.510417,0.979167,0.979167
im158.png 1,0.510417,0.510417,0.979167,0.979167
im43.png 1,0.510417,0.510417,0.979167,0.979167
im57.png 1,0.510417,0.510417,0.979167,0.979167
im399.png 1,0.510417,0.510417,0.979167,0.979167
im400.png 1,0.510417,0.510417,0.979167,0.979167
im80.png 1,0.510417,0.510417,0.979167,0.979167
im366.png 1,0.510417,0.510417,0.979167,0.979167
im372.png 1,0.510417,0.510417,0.979167,0.979167
im94.png 1,0.510417,0.510417,0.979167,0.979167
im414.png 1,0.510417,0.510417,0.979167,0.979167
im428.png 1,0.510417,0.510417,0.979167,0.979167
im212.png 1,0.510417,0.510417,0.979167,0.979167
im206.png 1,0.510417,0.510417,0.979167,0.979167
im238.png 1,0.510417,0.510417,0.979167,0.979167
im210.png 1,0.510417,0.510417,0.979167,0.979167
im204.png 1,0.510417,0.510417,0.979167,0.979167
im358.png 1,0.510417,0.510417,0.979167,0.979167
im364.png 1,0.510417,0.510417,0.979167,0.979167
im82.png 1,0.510417,0.510417,0.979167,0.979167
im402.png 1,0.510417,0.510417,0.979167,0.979167
im416.png 1,0.510417,0.510417,0.979167,0.979167
im96.png 1,0.510417,0.510417,0.979167,0.979167
im370.png 1,0.510417,0.510417,0.979167,0.979167
im69.png 1,0.510417,0.510417,0.979167,0.979167
im41.png 1,0.510417,0.510417,0.979167,0.979167
im55.png 1,0.510417,0.510417,0.979167,0.979167
im166.png 1,0.510417,0.510417,0.979167,0.979167
im172.png 1,0.510417,0.510417,0.979167,0.979167
im199.png 1,0.510417,0.510417,0.979167,0.979167
im198.png 1,0.510417,0.510417,0.979167,0.979167
im173.png 1,0.510417,0.510417,0.979167,0.979167
im167.png 1,0.510417,0.510417,0.979167,0.979167
im54.png 1,0.510417,0.510417,0.979167,0.979167
im40.png 1,0.510417,0.510417,0.979167,0.979167
im68.png 1,0.510417,0.510417,0.979167,0.979167
im417.png 1,0.510417,0.510417,0.979167,0.979167
im371.png 1,0.510417,0.510417,0.979167,0.979167
im97.png 1,0.510417,0.510417,0.979167,0.979167
im83.png 1,0.510417,0.510417,0.979167,0.979167
im365.png 1,0.510417,0.510417,0.979167,0.979167
im403.png 1,0.510417,0.510417,0.979167,0.979167
im359.png 1,0.510417,0.510417,0.979167,0.979167
im205.png 1,0.510417,0.510417,0.979167,0.979167
im211.png 1,0.510417,0.510417,0.979167,0.979167
im239.png 1,0.510417,0.510417,0.979167,0.979167
im276.png 1,0.510417,0.510417,0.979167,0.979167
im262.png 1,0.510417,0.510417,0.979167,0.979167
im289.png 1,0.510417,0.510417,0.979167,0.979167
im302.png 1,0.510417,0.510417,0.979167,0.979167
im316.png 1,0.510417,0.510417,0.979167,0.979167
im27.png 1,0.510417,0.510417,0.979167,0.979167
im33.png 1,0.510417,0.510417,0.979167,0.979167
im7.png 1,0.510417,0.510417,0.979167,0.979167
im100.png 1,0.510417,0.510417,0.979167,0.979167
im114.png 1,0.510417,0.510417,0.979167,0.979167
im128.png 1,0.510417,0.510417,0.979167,0.979167
im129.png 1,0.510417,0.510417,0.979167,0.979167
im115.png 1,0.510417,0.510417,0.979167,0.979167
im101.png 1,0.510417,0.510417,0.979167,0.979167
im6.png 1,0.510417,0.510417,0.979167,0.979167
im32.png 1,0.510417,0.510417,0.979167,0.979167
im26.png 1,0.510417,0.510417,0.979167,0.979167
im317.png 1,0.510417,0.510417,0.979167,0.979167
im303.png 1,0.510417,0.510417,0.979167,0.979167
im288.png 1,0.510417,0.510417,0.979167,0.979167
im263.png 1,0.510417,0.510417,0.979167,0.979167
im277.png 1,0.510417,0.510417,0.979167,0.979167
im261.png 1,0.510417,0.510417,0.979167,0.979167
im275.png 1,0.510417,0.510417,0.979167,0.979167
im249.png 1,0.510417,0.510417,0.979167,0.979167
im315.png 1,0.510417,0.510417,0.979167,0.979167
im301.png 1,0.510417,0.510417,0.979167,0.979167
im329.png 1,0.510417,0.510417,0.979167,0.979167
im30.png 1,0.510417,0.510417,0.979167,0.979167
im4.png 1,0.510417,0.510417,0.979167,0.979167
im24.png 1,0.510417,0.510417,0.979167,0.979167
im18.png 1,0.510417,0.510417,0.979167,0.979167
im117.png 1,0.510417,0.510417,0.979167,0.979167
im103.png 1,0.510417,0.510417,0.979167,0.979167
im102.png 1,0.510417,0.510417,0.979167,0.979167
im116.png 1,0.510417,0.510417,0.979167,0.979167
im19.png 1,0.510417,0.510417,0.979167,0.979167
im25.png 1,0.510417,0.510417,0.979167,0.979167
im5.png 1,0.510417,0.510417,0.979167,0.979167
im31.png 1,0.510417,0.510417,0.979167,0.979167
im328.png 1,0.510417,0.510417,0.979167,0.979167
im300.png 1,0.510417,0.510417,0.979167,0.979167
im314.png 1,0.510417,0.510417,0.979167,0.979167
im248.png 1,0.510417,0.510417,0.979167,0.979167
im274.png 1,0.510417,0.510417,0.979167,0.979167
im260.png 1,0.510417,0.510417,0.979167,0.979167
im258.png 1,0.510417,0.510417,0.979167,0.979167
im264.png 1,0.510417,0.510417,0.979167,0.979167
im270.png 1,0.510417,0.510417,0.979167,0.979167
im338.png 1,0.510417,0.510417,0.979167,0.979167
im310.png 1,0.510417,0.510417,0.979167,0.979167
im304.png 1,0.510417,0.510417,0.979167,0.979167
im35.png 1,0.510417,0.510417,0.979167,0.979167
im1.png 1,0.510417,0.510417,0.979167,0.979167
im21.png 1,0.510417,0.510417,0.979167,0.979167
im112.png 1,0.510417,0.510417,0.979167,0.979167
im106.png 1,0.510417,0.510417,0.979167,0.979167
im107.png 1,0.510417,0.510417,0.979167,0.979167
im113.png 1,0.510417,0.510417,0.979167,0.979167
im20.png 1,0.510417,0.510417,0.979167,0.979167
im0.png 1,0.510417,0.510417,0.979167,0.979167
im34.png 1,0.510417,0.510417,0.979167,0.979167
im305.png 1,0.510417,0.510417,0.979167,0.979167
im311.png 1,0.510417,0.510417,0.979167,0.979167
im339.png 1,0.510417,0.510417,0.979167,0.979167
im271.png 1,0.510417,0.510417,0.979167,0.979167
im265.png 1,0.510417,0.510417,0.979167,0.979167
im259.png 1,0.510417,0.510417,0.979167,0.979167
im273.png 1,0.510417,0.510417,0.979167,0.979167
im267.png 1,0.510417,0.510417,0.979167,0.979167
im298.png 1,0.510417,0.510417,0.979167,0.979167
im307.png 1,0.510417,0.510417,0.979167,0.979167
im313.png 1,0.510417,0.510417,0.979167,0.979167
im22.png 1,0.510417,0.510417,0.979167,0.979167
